real_name,k_ppt1,k_ppt2,k_ppt3,k_ppt4,k_ppt5,k_ppt6,k_ppt7,k_ppt8,k_ppt9,k_ppt10,k_ppt11,k_ppt12,k_ppt13,k_ppt14,k_ppt15,k_ppt16,k_ppt17,k_ppt18,k_ppt19,k_ppt20,k_ppt21,k_ppt22,k_ppt23,k_ppt24,k_ppt25,k_ppt26,k_ppt27,k_ppt28,k_ppt29,k_ppt30,k_ppt31,k_ppt32,k_ppt33,k_ppt34,k_ppt35,k_ppt36,k_ppt37,k_ppt38,k_ppt39,k_ppt40,k_ppt41,k_ppt42,k_ppt43,k_ppt44,k_ppt45,k_ppt46,k_ppt47,k_ppt48,k_ppt49,k_ppt50,k_ppt51,k_ppt52,k_ppt53,k_ppt54,k_ppt55,k_ppt56,k_ppt57,k_ppt58,k_ppt59,k_ppt60,k_ppt61,k_ppt62,k_ppt63,k_ppt64,k_ppt65,k_ppt66,k_ppt67,k_ppt68,k_ppt69,k_ppt70,k_ppt71,k_ppt72,k_ppt73,k_ppt74,k_ppt75,k_ppt76,k_ppt77,k_ppt78,k_ppt79,k_ppt80,k_ppt81,k_ppt82,k_ppt83,k_ppt84,k_ppt85,k_ppt86,k_ppt87,k_ppt88,k_ppt89,k_ppt90,k_ppt91,k_ppt92,k_ppt93,k_ppt94,k_ppt95,k_ppt96,k_ppt97,k_ppt98,k_ppt99,k_ppt100,k_ppt101,k_ppt102,k_ppt103,k_ppt104
0,0.332026,2.32242,4.21567,1.46664,4.42047,0.485476,1.44316,3.69027,0.83429,0.457373,4.74271,5.69395,1.20714,1.4307,4.71411,3.70909,1.01641,0.462169,1.44714,0.571315,2.08213,1.74981,3.30443,1.58549,0.552008,0.407413,0.866013,1.6464,3.08562,2.99895,4.38296,4.62452,0.321931,0.339104,1.35339,0.3489,0.954023,0.548704,0.752669,2.39209,0.922582,1.52749,0.417696,2.17747,4.63861,4.37959,1.4024,0.227685,0.414361,1.10465,0.595547,3.957,6.11404,1.14518,0.652476,2.7357,0.446395,0.971455,4.60511,3.63086,1.68609,1.16689,1.04919,1.38742,1.02977,1.54811,2.89266,8.05171,4.27409,1.5809,1.53713,0.269496,0.578887,0.436562,2.50178,1.84225,3.00037,2.83822,1.35647,0.353583,0.895962,1.14774,0.52806,1.2531,2.45474,2.6436,1.67974,0.592467,1.50575,0.649608,0.283493,0.7152,1.02981,1.057,1.08111,0.813762,0.875207,1.07066,0.22808,0.340921,0.60251,0.570716,0.768292,0.660592
1,0.546775,0.760558,1.29648,1.43361,3.81893,1.31838,0.606634,0.725351,1.43184,0.676358,2.10181,1.19562,1.73266,1.73198,1.08833,1.07811,0.814706,0.430168,0.623442,0.50743,1.34247,3.77383,1.94566,0.544549,1.0016,0.476724,0.608074,1.32202,3.22012,3.37196,1.0542,1.57614,2.00751,0.476643,0.721668,0.526581,2.78079,1.09546,0.506261,2.09374,1.99962,1.31073,0.576012,3.62954,2.73341,3.84583,0.511375,0.661969,0.6211,1.9736,1.2283,2.46718,4.46209,1.23016,0.456318,1.48834,0.527627,1.08254,1.27678,1.2918,1.78733,0.721735,1.13078,1.76237,0.818643,3.25827,6.21796,2.96777,2.41606,0.809427,1.31651,0.417277,0.484793,1.58022,1.30468,1.25667,0.902541,0.974398,2.39797,0.292111,1.16042,2.73501,1.43411,0.858019,1.03438,0.935262,2.0508,0.304051,2.12395,1.69274,1.66627,1.19861,1.00241,1.98231,0.778689,0.55001,0.945686,0.684299,0.449463,0.664831,0.740922,0.244515,0.525302,0.504544
2,3.85308,5.93569,1.23934,2.37047,7.06704,1.42498,0.738765,0.751852,5.39957,0.889324,2.74521,6.61902,2.72496,2.58175,2.24849,0.950333,2.7915,0.848371,1.27817,1.646,3.98856,1.05866,2.3974,0.811067,1.0616,0.715912,1.24387,1.9482,4.15713,2.656,1.83439,2.02456,0.782512,0.514274,0.745268,0.653113,1.2262,1.85456,0.937269,1.04715,1.65756,0.986922,0.869986,1.81564,1.73231,2.91409,0.808481,0.329195,0.421961,1.31371,1.29803,1.50884,1.77611,1.32214,0.637373,1.04803,0.955606,1.58674,1.9136,2.23331,3.8145,0.838198,0.891995,0.953603,1.92697,1.33072,1.75282,5.81099,4.79968,3.37886,1.83177,0.497234,1.59139,0.609366,0.762378,2.24165,3.60858,2.39788,1.62431,0.306978,1.94554,0.611409,1.31655,4.61507,2.58701,1.64028,0.647903,0.34165,1.58491,0.536198,0.358569,1.29912,0.823402,0.653628,1.22861,1.11808,0.515773,0.969633,0.395464,0.674346,0.531003,0.59491,0.698568,0.219484
3,0.450352,2.33111,3.79843,4.06289,5.30514,0.745435,0.491921,0.748798,1.67336,0.900971,3.69482,3.26415,2.31497,2.108,1.4509,0.783575,1.25531,0.294678,0.676369,0.809204,1.62666,2.12162,1.55444,0.950329,0.568101,0.425888,1.15515,1.91142,2.00152,2.44675,1.5472,2.43329,0.557886,0.535386,0.957382,0.605741,2.08581,0.967996,0.942027,3.13699,1.93101,1.09081,0.582467,2.4241,2.46601,3.16676,1.18004,0.647539,0.781701,1.29334,0.587443,2.49159,3.20255,1.23504,1.08289,1.69494,0.947084,1.34859,1.70817,1.6305,1.74822,0.713395,0.820403,1.1106,1.60339,2.49769,3.34238,4.02911,1.68621,1.34875,1.41092,0.616142,1.09713,1.36493,1.27287,0.993454,1.12256,0.842441,2.13975,0.507564,1.71041,1.85197,0.674398,1.76202,1.42512,1.12818,1.41714,0.36731,1.63777,0.738634,0.553515,1.07962,0.855889,1.4914,1.12794,1.08144,1.27748,0.869401,0.437248,0.421681,0.437526,0.336878,0.547127,0.423876
4,0.18778,1.57865,10.7351,2.30266,4.66216,0.508838,1.82691,3.67514,0.658266,0.537375,9.96636,4.29544,0.978841,1.05646,7.18574,4.1799,0.467302,0.264855,1.15243,0.361319,2.00982,2.59294,4.24253,1.97818,0.375445,0.310181,0.682358,1.48714,4.04401,3.61835,2.70671,4.80733,0.252395,0.328434,0.922427,0.185886,1.15863,0.472664,0.808683,3.95457,0.800995,1.22212,0.254957,2.02219,6.08296,5.03473,1.60554,0.400671,0.548342,1.2531,0.372343,4.04173,7.41843,1.05227,0.751356,4.55096,0.393418,0.70669,3.7849,2.35629,1.10992,1.60898,1.68464,1.60527,0.837162,1.93036,3.80487,6.94986,2.06389,0.988117,1.52233,0.37169,0.547472,0.551033,2.2964,1.16247,1.90984,2.17363,1.77176,0.493681,1.38798,1.76053,0.217773,0.498437,2.0951,2.03152,2.2895,0.570978,1.66987,0.664926,0.384301,0.794281,1.20349,1.50674,0.908524,0.682041,1.44011,0.828274,0.220175,0.201616,0.550858,0.471942,0.817082,1.01772
5,2.56033,2.46875,3.24693,3.08766,5.18562,1.33082,0.593441,0.667489,3.1198,1.0103,4.16471,3.23264,1.617,1.26543,1.28946,1.15116,0.956602,0.591923,1.17213,1.1056,3.07828,2.14426,2.13598,0.663597,0.739854,0.424689,1.07956,1.83385,6.18272,3.25754,1.09289,1.19337,0.934363,0.58239,0.867513,0.601857,2.40816,1.95424,0.871294,0.855204,1.26508,1.45141,1.42171,3.93878,3.19788,3.61809,0.649958,0.46716,0.50497,2.6623,1.65378,2.51391,2.66447,1.08572,0.490759,1.35333,0.417797,1.1211,1.16009,1.54037,2.39188,0.990894,1.30713,1.21635,0.597976,1.24717,2.57264,3.78663,3.10259,1.49642,1.71612,0.543411,0.645872,0.653646,0.78348,1.25252,1.6762,1.61699,2.44594,0.420292,2.22574,1.25436,0.857332,1.46193,1.72929,1.28513,1.16972,0.493769,2.06847,0.903685,0.6411,0.941644,0.876705,1.04811,1.13999,0.858079,0.925479,0.861937,0.410162,0.459167,0.498614,0.452621,0.719212,0.328302
6,1.11948,2.70264,0.67629,0.958245,2.26276,0.652513,0.763714,1.13396,4.09281,1.636,1.41433,2.56629,1.68016,1.56442,1.17287,1.18708,2.53866,1.00006,0.606176,0.63051,1.55707,0.904637,1.84428,0.798231,1.37451,1.51925,1.11414,2.17345,2.80738,2.04884,1.05912,1.75434,0.779591,0.544906,1.42365,0.919731,1.85989,1.66022,0.703043,2.97385,1.08497,0.857221,0.361556,1.24964,3.24879,3.44818,0.591087,0.443258,0.573099,1.01126,1.04303,2.27427,3.8977,1.31289,0.544593,0.992916,0.955234,0.909183,1.9195,1.81451,3.15634,0.739047,0.842879,0.619942,1.62771,1.90278,2.5154,5.31758,3.18465,2.8069,1.21199,0.399623,1.30928,0.595132,1.03402,1.59516,1.60191,1.94389,1.28886,0.548289,1.30259,0.70416,1.0874,2.25488,1.10914,1.35684,0.877862,0.160801,1.77376,0.736072,0.549397,1.93416,1.1522,1.15703,0.651561,0.244338,1.03058,0.856569,0.669279,1.03717,0.575354,0.330412,0.318164,0.265124
7,0.771113,1.31597,1.59306,1.75067,4.04363,1.25096,1.04696,1.69637,0.995652,0.61854,2.41227,2.84404,1.50531,1.1478,1.51264,1.9258,0.284078,0.541334,1.34977,0.754475,2.44466,2.44576,1.40801,0.73731,0.633078,0.714418,0.998475,1.01798,4.00746,2.75001,0.700983,1.0016,0.856026,0.298232,0.730671,0.597187,3.30806,1.01971,0.90198,1.31176,0.911691,0.729916,0.647031,4.28858,5.51143,4.54543,0.800685,0.744097,0.563932,1.59503,1.5632,3.11349,6.06464,1.82595,0.538467,2.8886,0.44035,0.85847,1.01802,1.97537,1.83662,1.03685,1.50043,2.12943,0.989133,1.67306,3.2503,3.01242,1.63316,0.814862,1.15617,0.735576,0.745626,0.783713,1.6743,2.18304,0.93297,1.35621,2.00817,0.691182,1.36172,1.94814,1.09678,1.06059,1.49424,1.22698,1.86968,0.565896,1.09638,0.528397,0.655736,0.867529,1.01352,1.4003,1.3457,0.910669,0.9318,0.528204,0.29195,0.466661,0.464633,0.518633,0.777444,0.498174
8,0.297326,0.593102,1.44851,0.948748,3.78886,0.897526,1.22274,2.07876,0.870994,0.391174,1.97326,1.82984,1.57285,2.29026,4.02896,2.77276,0.962237,0.429254,0.685471,0.466601,1.76833,3.76171,4.24326,1.25258,0.596436,0.356057,0.59399,1.58208,3.32203,3.93995,3.18732,3.4734,0.600567,0.413823,0.828633,0.369974,1.17079,0.907645,0.619973,2.28716,1.30964,1.40055,0.35898,2.25918,2.73403,4.01461,0.848306,0.342758,0.50422,1.16934,0.739481,2.72829,3.62714,1.20239,0.510096,1.46841,0.437352,0.82501,2.63115,2.19614,1.61592,1.28214,1.04727,1.82336,0.733044,1.65954,3.75861,6.67132,5.02554,1.02322,1.23122,0.298378,0.42258,0.794519,2.41351,2.56951,2.36323,2.15125,1.67837,0.301861,0.751904,1.44251,0.919533,0.9944,2.09763,2.0321,1.65653,0.43943,1.98303,1.19842,0.958577,0.988155,1.1148,1.1514,0.670548,0.486277,0.604016,0.803775,0.358914,0.572521,0.750276,0.276347,0.437892,0.672231
9,0.578807,3.65371,4.91568,1.44222,2.19812,0.310964,0.672701,1.80946,1.53858,0.66195,3.64202,5.24763,0.846803,0.725447,1.31563,1.9609,2.11885,0.757522,1.77388,0.835035,1.73251,1.12423,1.25222,1.41052,0.456638,0.505805,1.39274,2.28761,2.25241,1.89844,3.83314,2.84956,0.313803,0.366504,1.76819,0.658579,1.14722,0.784474,1.05125,1.85379,0.980022,2.2501,0.656639,2.67344,4.07948,4.32886,1.41653,0.245665,0.486745,1.20991,0.746909,4.77103,3.82015,1.07009,0.580041,1.2593,0.405753,1.07716,3.95242,4.34194,1.65225,0.883368,0.661554,0.834404,0.955434,1.11291,2.29713,9.00078,4.3646,1.17245,1.00129,0.201214,0.627344,0.461304,2.93479,1.55767,2.22431,1.22796,1.03605,0.304213,1.20735,1.37851,0.811775,1.69781,2.49345,2.41478,1.06876,0.371088,1.6966,0.730014,0.207548,0.597537,1.07536,1.04676,1.54132,0.92117,0.936761,0.869923,0.308972,0.510628,0.563115,0.545871,0.669993,0.628994
10,0.631444,1.22311,2.29533,1.63512,2.65104,0.901715,0.780779,0.776664,1.45797,0.354388,3.97633,1.87546,0.926638,1.25438,2.83018,1.054,1.18888,0.407246,1.01313,0.686801,1.28119,1.7143,2.28294,0.729976,0.681408,0.332,0.692362,1.88194,3.4238,2.61987,1.77161,2.22485,0.82591,0.591456,0.585969,0.307952,1.1543,0.863241,0.727661,1.3288,2.28316,1.76958,0.752128,2.05487,2.184,3.02559,0.851569,0.563415,0.479122,1.80337,0.825429,1.81881,2.02427,1.01399,0.746729,1.97767,0.497344,1.39826,2.84743,1.67945,1.84199,1.12593,1.44802,1.73502,1.09304,2.10471,3.0509,5.10937,3.0312,1.31554,1.97265,0.613611,0.673767,0.928064,0.897269,0.891128,2.02319,1.43869,1.63014,0.283085,1.37294,1.11274,0.452128,1.18532,2.56826,1.54433,1.41296,0.423076,1.44204,0.834495,0.440549,1.03199,1.37413,1.70406,1.21533,1.00654,0.778719,0.59825,0.316019,0.420148,0.767269,0.570612,0.816317,0.570606
11,0.321403,2.06161,5.88789,2.12316,3.7237,0.393589,0.997921,2.22174,0.711929,0.430666,6.76668,6.12723,1.10016,1.37345,3.23277,2.53191,0.611687,0.328257,2.08681,0.803192,1.99797,3.64583,1.6962,1.28909,0.381794,0.385588,1.32306,1.91615,2.42228,2.93319,3.86441,5.2037,0.370335,0.291839,0.833939,0.388812,1.22321,0.360353,0.841063,2.68827,1.25251,1.54301,0.514458,3.71104,6.13161,4.30183,1.20168,0.407735,0.23682,0.937473,0.533423,3.12473,6.12403,1.11746,0.841024,4.80082,0.23426,1.01972,3.45695,2.37271,1.01746,0.843854,1.16326,2.72376,1.17093,1.48611,3.52743,5.24118,1.97961,0.772649,1.87479,0.541955,0.579538,0.512501,2.24578,0.927093,1.44724,1.36984,1.47143,0.398321,1.15122,1.81352,0.382611,1.60936,2.43981,2.29377,1.62588,0.509289,1.9581,0.558853,0.25609,0.564099,1.14147,2.21283,2.35718,1.29127,0.902734,0.846998,0.160853,0.251596,0.493007,0.788556,0.912456,0.495105
12,2.71232,1.09201,0.804157,1.48068,2.11169,1.51885,0.734854,0.870479,1.90086,0.680168,1.64211,2.03147,1.22571,1.49956,0.976572,1.47419,1.42102,1.0856,1.48005,1.68659,2.00167,1.89984,1.1707,0.74719,1.05517,0.549304,0.967742,1.49718,2.64088,2.38482,1.11194,1.10004,1.43223,0.51667,0.591558,0.785991,1.40318,1.67672,1.03043,0.553032,1.79122,1.98057,2.85683,3.4388,2.02271,2.64542,0.962727,0.844988,0.440875,2.22352,3.11122,1.52304,1.34515,1.48468,0.563689,1.4636,0.481064,1.80984,1.22329,1.7716,2.78956,0.95489,1.43108,2.25239,1.08876,1.39962,1.88684,2.09118,3.78243,1.41321,1.59847,0.788368,0.720577,0.696963,0.880498,1.55085,1.6542,1.44101,1.06855,0.351294,1.21347,0.822805,1.48074,3.69638,1.91274,1.12176,0.570195,0.449275,2.08504,1.08406,0.687203,0.833578,1.04382,0.985385,1.37027,0.84541,0.749802,0.762684,0.504118,0.677806,0.486128,0.637606,0.672026,0.290924
13,0.692942,1.30846,2.25325,1.17767,4.30514,0.769825,1.10318,2.11654,1.28661,0.437076,2.194,1.6067,1.31739,1.57817,2.15128,2.49416,1.76076,0.467033,0.714896,0.483513,1.27821,1.75698,3.44233,1.27363,0.728152,0.270254,0.447432,1.31269,2.06586,2.71948,4.42716,3.54251,0.717147,0.383401,0.946214,0.309502,0.910692,1.00977,0.774577,2.2881,1.36413,2.41333,0.919433,1.95789,1.96071,3.82573,1.5269,0.414348,0.349832,1.99495,1.07809,2.37462,3.75106,1.06506,0.605283,1.57254,0.377999,1.00162,2.6629,1.90872,2.00562,1.0335,0.994861,1.70849,0.588516,1.87381,3.22661,3.65141,6.54383,2.06471,2.00301,0.269152,0.330357,0.684746,1.67368,1.71874,3.25766,2.80036,1.86386,0.258377,0.729045,1.36067,1.04943,1.78955,1.99825,1.50997,1.70447,0.652116,2.32664,1.88383,0.719052,0.877265,0.838637,1.05309,0.686881,0.827588,0.685291,1.06171,0.323776,0.483926,0.680092,0.431404,0.64699,0.466955
14,1.17176,1.002,2.44586,1.62808,3.05841,1.21814,0.721395,0.638345,2.50363,0.485972,4.71413,2.17875,1.20196,1.81932,3.0395,1.5306,2.48846,0.652236,1.10754,0.913922,2.23852,3.86929,3.5976,0.927701,0.676043,0.235541,0.715137,2.87022,6.16348,4.66453,3.19653,3.51142,1.05114,0.602378,0.580679,0.340953,0.942941,1.28287,0.684239,1.09001,2.49267,2.57431,0.833546,2.9623,2.12584,3.70152,0.727754,0.381913,0.437856,1.98748,1.02529,2.12761,1.47963,0.909208,0.476485,1.22168,0.36433,1.63272,3.07815,2.07028,2.14222,1.4185,1.57231,1.91105,0.736052,1.6263,3.46825,7.26448,7.07439,1.14098,1.80671,0.323845,0.437623,0.774239,0.979889,1.03132,2.7833,1.40406,1.4587,0.146655,1.29278,1.03598,0.686149,1.26012,2.98714,2.12059,0.849013,0.280603,3.23668,1.47807,0.672166,0.929664,1.47638,1.41585,1.07228,0.620706,0.612303,0.713479,0.383074,0.514925,0.916731,0.349091,0.603478,0.539895
15,0.70956,0.729816,1.95388,1.56831,2.07508,0.946399,1.7428,3.12993,0.813561,0.608496,2.06675,2.36025,1.18329,1.37956,3.23861,3.928,0.537475,0.813753,1.28641,0.953508,2.3567,2.41054,2.03505,2.17848,0.435736,0.544873,1.22107,1.39348,2.29216,2.33758,1.78953,1.77637,0.304758,0.373661,0.791545,0.552712,1.0747,1.28649,1.86318,1.23182,0.790746,1.13547,1.1033,2.35638,3.55098,3.20452,2.14607,0.964236,0.619956,1.13448,1.24723,2.49426,2.35212,1.79458,0.842381,2.38466,0.37197,0.703551,1.20314,2.41053,1.45768,2.28157,1.7136,2.65264,0.729119,0.660804,1.07615,2.67277,2.8659,1.12214,1.27634,1.11393,0.589676,0.434251,1.8485,2.68898,1.86143,2.34071,1.4719,1.13842,0.795564,0.765003,0.602416,1.50706,2.73357,2.01775,1.09918,1.18139,1.23052,0.515476,0.469262,0.588889,1.07004,0.882614,1.27271,1.07434,0.775005,0.584566,0.375244,0.368928,0.324535,0.680175,0.670789,0.855109
16,1.19733,2.16315,1.71462,1.62553,6.76764,1.20008,0.804467,1.05817,3.11894,0.685523,2.84061,2.52307,2.12063,2.33715,2.12374,1.50954,2.83225,0.543052,0.669345,0.613036,2.03393,1.83582,3.77186,0.912447,1.08634,0.374422,0.533671,1.661,3.70217,3.64222,2.92887,3.22076,1.09609,0.425429,0.823508,0.359621,1.28739,1.47864,0.631135,2.30039,1.90231,1.76864,0.626195,2.08029,1.86348,4.23401,0.902055,0.333006,0.437171,1.93856,1.08248,2.21526,3.41551,1.12653,0.464712,1.12464,0.642433,1.23346,2.42409,1.93528,3.03929,0.835305,0.942492,1.17918,0.95684,2.50334,4.07574,5.43212,6.74703,2.36805,1.7847,0.224093,0.545948,0.853985,1.16283,1.80018,3.04379,2.25851,2.00085,0.170316,1.14322,1.2093,1.30441,1.93167,1.7128,1.29246,1.22836,0.289909,2.53473,1.58521,0.764013,1.19383,0.787887,0.916432,0.597981,0.604103,0.657394,0.966744,0.363442,0.582366,0.658817,0.269313,0.507165,0.338572
17,0.609247,0.604197,2.03706,1.55912,5.14862,1.47146,2.58459,3.13649,0.490803,0.23403,2.20575,1.77397,1.55401,2.11636,8.1929,3.17074,0.35268,0.316157,0.887489,0.78,2.60006,2.17765,6.7204,1.67742,0.430204,0.292216,0.517592,1.10092,4.24976,3.75282,3.10856,2.59038,0.378225,0.579908,0.601489,0.293889,1.08151,1.2721,1.32901,1.31682,0.956427,0.996864,0.754025,1.59183,2.04733,2.55074,1.96333,0.862202,0.45292,1.54165,0.89081,1.32615,1.81916,1.51763,1.43746,2.70549,0.502161,0.7859,1.67244,1.19255,1.58765,2.88021,2.14343,3.01974,0.616009,0.88517,1.32027,2.51177,3.12544,1.77314,2.11044,0.944611,0.548385,0.644317,1.367,2.4725,3.43903,3.65188,1.78367,0.70709,0.756826,0.744809,0.47509,1.14991,2.90523,1.57584,1.57952,1.71825,0.884609,0.571436,0.650894,1.05749,0.896847,0.66452,0.657057,1.07683,0.444967,0.749253,0.303127,0.401858,0.795133,0.766685,0.875083,0.600172
18,1.10275,1.32079,2.0315,1.72722,3.20503,0.899704,0.469194,0.855293,1.79354,0.508396,2.43668,3.278,1.19912,1.36593,1.21821,1.55274,1.72097,0.646285,1.31479,1.16664,2.29712,2.60668,1.52608,0.799803,0.514653,0.264629,0.967025,2.12854,3.99894,3.15514,1.92273,1.55517,0.675237,0.43082,0.840697,0.620406,1.47907,1.32506,0.735537,0.641823,1.54472,2.53918,1.40377,4.76005,2.64729,4.20377,0.736006,0.246143,0.510909,2.16766,1.69826,3.42466,1.85791,1.07353,0.350297,0.899223,0.382159,1.70347,2.43691,3.34935,2.51272,0.817966,0.796397,1.23533,0.775087,1.36745,3.39074,9.14025,6.50469,0.922964,1.00998,0.243586,0.533398,0.684415,1.92476,2.12747,2.2387,1.14463,1.15644,0.190726,1.62756,1.42763,1.36691,2.39059,2.66201,1.9416,0.71362,0.291901,2.75911,1.22252,0.544255,0.697222,1.15877,0.911716,1.32588,0.691968,0.774758,0.868329,0.419567,0.611687,0.546789,0.320828,0.470486,0.352776
base,1.85606,1.47269,1.83466,2.50261,5.84222,2.29036,1.06035,1.24972,2.33581,0.769779,2.97614,2.65459,2.31933,2.64367,2.63824,2.29423,1.37689,0.772594,1.0832,0.963696,2.90289,3.16515,2.87656,1.13606,0.730827,0.280639,0.744752,1.46388,4.48201,3.52854,2.21536,2.36185,0.913977,0.391002,0.664067,0.421135,1.27543,1.45851,0.93533,1.02412,1.31181,1.22343,1.01727,2.91513,1.99995,3.46731,1.1723,0.426219,0.560188,1.7555,1.42433,2.21746,2.50787,1.24898,0.47909,1.7556,0.491456,1.33243,1.38449,2.25476,2.46822,1.26934,1.56892,1.99718,0.743931,1.29825,2.46466,3.51879,4.78562,1.51518,1.63478,0.480977,0.470865,0.628419,0.94475,1.75288,2.30615,1.9778,1.89447,0.341581,1.00992,0.96208,1.12189,1.3977,1.90079,1.83757,1.11457,0.742848,2.24884,1.0942,0.680799,0.650442,0.890651,0.873262,1.03439,1.10538,0.707121,0.837676,0.360038,0.434691,0.591778,0.433606,0.751779,0.541171
